Date,ID,duration,finished,age,state,QID4,QID5,QID6_TEXT,QID7,QID8a,QID8b,QID8c,QID9_1,QID9_2,QID9_3,QID75,QID10,QID81,QID76&77,QID55_TEXT,QID52&45,QID51&46_TEXT,QID80&73,QID40,QID41,QID41_1_TEXT,QID56,QID56_1_TEXT,QID43_TEXT,QID79g,QID79f,QID79e,QID79d,QID79c,QID79b,QID79a,QID47,QID13_1,QID13_2,QID13_3,QID13_4,QID13_5,QID13_6,QID13_7,QID13_8,QID13_9,QID13_10,QID13_11,QID13_12,QID13_13,QID14,QID17,QID16_1,QID16_2,QID16_3,QID16_4,QID16_5,QID16_6,QID16_7,QID16_8,QID18,QID20,QID22_1,QID22_2,QID22_3,QID22_4,QID22_5,QID22_6,QID22_7,QID22_8,QID22_9,QID22_10,QID29alt,QID29,QID30c,QID30b,QID30a,QID31,QID32_TEXT,QID88,QID35,QID36,QID37,QID38
10/7/16,326,723,1,56,26,2,1,9,1,1.0,3.0,,3,2,4,5,2,3.0,3.0,,1.0,,1.0,1.0,1.0,4.0,1.0,6.0,10.0,,,,,,7.0,5.0,2,3,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4,2.0,4.0,5.0,5,3.0,4.0,5,3.0,4.0,1.0,1,2.0,2.0,1,2.0,5.0,6.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,3.0,1,1,,,1.0,4,1.0,2,3,2,1.0,2.0
10/7/16,327,459,1,41,8,2,1,12,1,1.0,,,3,2,4,5,4,6.0,4.0,,2.0,6.0,2.0,1.0,1.0,6.0,1.0,4.0,15.0,,,,,,,5.0,2,4,3.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,3,1.0,1.0,5.0,2,4.0,5.0,4,4.0,3.0,3.0,1,4.0,2.0,3,3.0,3.0,6.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,2,2,,,1.0,1,3.0,7,7,5,5.0,3.0
10/7/16,328,373,1,34,29,2,1,24,1,1.0,13.0,5.0,2,4,2,5,2,6.0,3.0,8.0,1.0,,2.0,,,,,,,,,,,,1.0,5.0,2,1,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1,1.0,1.0,1.0,4,2.0,3.0,3,4.0,5.0,1.0,1,1.0,4.0,3,2.0,6.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,4.0,4.0,1,1,,,1.0,1,2.0,4,2,5,7.0,3.0
10/7/16,329,631,1,42,44,2,2,8,3,7.0,,,3,3,2,5,3,4.0,4.0,15.99,2.0,4.0,1.0,,,,,,,,,,,,,5.0,2,2,2.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,1,1.0,1.0,2.0,5,3.0,3.0,4,3.0,3.0,1.0,1,2.0,2.0,2,1.0,5.0,6.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,1,1,,,2.0,6,1.0,5,2,6,6.0,3.0
10/7/16,330,635,1,74,25,2,2,12,1,1.0,2.0,4.0,4,2,3,5,2,4.0,3.0,,1.0,,3.0,1.0,1.0,5.0,1.0,5.0,9.99,,,,,,,5.0,2,5,3.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,2,1.0,1.0,3.0,5,3.0,5.0,1,3.0,2.0,5.0,1,1.0,2.0,2,1.0,6.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2,2,,,1.0,4,1.0,3,6,3,4.0,3.0
10/7/16,331,534,1,54,36,3,1,1,1,6.0,,,4,2,4,5,5,4.0,3.0,12.0,1.0,,2.0,,,,,,,,,,,,,8.0,3,3,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,2,2.0,2.0,3.0,4,3.0,5.0,4,3.0,3.0,2.0,3,3.0,3.0,3,2.0,6.0,6.0,5.0,6.0,4.0,4.0,2.0,2.0,3.0,4.0,1,1,,,1.0,4,3.0,5,3,5,5.0,3.0
10/7/16,332,419,1,28,6,2,1,10,1,6.0,9.0,,4,3,3,5,2,1.0,3.0,,2.0,15.0,2.0,1.0,1.0,3.0,1.0,5.0,8.0,,,,,,6.0,5.0,2,3,4.0,3.0,3.0,4.0,2.0,4.0,,3.0,2,3.0,3.0,4.0,3,3.0,4.0,2,3.0,3.0,4.0,3,3.0,3.0,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,3.0,3.0,2,2,,,4.0,6,1.0,7,3,6,6.0,3.0
10/7/16,333,422,1,24,51,2,2,8,5,1.0,,,3,2,4,5,2,6.0,5.0,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,20.0,,,,,,,1.0,4,3,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3,1.0,3.0,4.0,3,3.0,5.0,5,3.0,2.0,1.0,2,2.0,2.0,3,3.0,4.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1,1,,,1.0,6,1.0,4,4,5,2.0,1.0
10/7/16,334,486,1,25,4,3,2,0,1,1.0,4.0,9.0,4,2,4,5,1,6.0,3.0,6.0,1.0,,2.0,,,,,,,,,,,2.0,3.0,5.0,3,3,5.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,1,1.0,3.0,5.0,5,4.0,4.0,4,2.0,3.0,1.0,1,1.0,3.0,5,2.0,5.0,7.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,,,1.0,6,3.0,3,3,5,5.0,3.0
10/7/16,335,399,1,26,34,2,2,6,1,12.0,7.0,,1,4,4,5,5,5.0,5.0,24.0,2.0,6.0,2.0,,,,,,,,,,,,1.0,6.0,4,2,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1,1.0,2.0,3.0,5,3.0,5.0,2,3.0,3.0,1.0,1,1.0,2.0,3,3.0,3.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,2,2,,,4.0,6,2.0,7,3,5,3.0,3.0
10/7/16,336,328,1,48,38,2,2,6,1,1.0,,,5,1,5,5,1,4.0,4.0,13.0,1.0,,3.0,,,,,,,,,,,,,8.0,3,2,1.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,3,1.0,1.0,5.0,4,4.0,5.0,5,5.0,5.0,5.0,1,1.0,5.0,1,1.0,2.0,7.0,7.0,7.0,1.0,1.0,1.0,3.0,6.0,2.0,1,1,,,1.0,2,2.0,4,2,3,6.0,3.0
10/7/16,337,431,1,26,10,2,2,10,1,1.0,12.0,7.0,4,1,3,5,2,1.0,4.0,,1.0,,3.0,1.0,1.0,6.0,1.0,1.0,15.0,,,,,,2.0,5.0,2,2,2.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3,1.0,1.0,3.0,3,2.0,4.0,3,2.0,2.0,2.0,1,1.0,2.0,1,1.0,1.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,,,1.0,6,2.0,4,4,2,4.0,1.0
10/7/16,338,1298,1,32,6,1,2,4,1,1.0,13.0,4.0,3,3,2,5,3,3.0,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,14.0,,,,,,6.0,5.0,3,2,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,2,2.0,2.0,4.0,4,2.0,4.0,1,3.0,3.0,1.0,2,1.0,3.0,2,2.0,3.0,6.0,5.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,1,1,,,4.0,1,,4,5,5,9.0,3.0
10/7/16,339,449,1,48,8,3,2,1,1,1.0,,,3,3,3,5,3,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,,2.0,,9.99,,,,,,,8.0,5,4,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1,1.0,2.0,3.0,5,2.0,2.0,2,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2,2,,,1.0,1,5.0,5,4,5,6.0,3.0
10/7/16,340,653,1,38,39,3,2,0,5,12.0,2.0,4.0,3,5,2,5,2,6.0,3.0,,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,10.0,,,,,,,7.0,5,4,4.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,2,1.0,1.0,4.0,5,2.0,,2,3.0,3.0,1.0,4,2.0,3.0,3,2.0,6.0,6.0,6.0,7.0,2.0,1.0,2.0,2.0,2.0,4.0,1,1,,,1.0,6,2.0,3,2,5,2.0,1.0
10/7/16,341,360,1,38,21,2,2,6,1,1.0,4.0,5.0,2,3,4,4,3,7.0,3.0,9.0,2.0,1.0,3.0,,,,,,,,,,,1.0,6.0,5.0,2,3,2.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,1,1.0,2.0,4.0,1,4.0,5.0,2,4.0,4.0,1.0,1,1.0,4.0,4,5.0,5.0,3.0,2.0,5.0,5.0,4.0,3.0,5.0,2.0,6.0,1,1,,,1.0,1,5.0,5,5,6,8.0,3.0
10/7/16,342,2351,1,39,6,3,1,2,5,1.0,4.0,7.0,2,3,3,5,4,2.0,3.0,10.0,2.0,13.0,2.0,,,,,,,,,,1.0,6.0,2.0,5.0,1,1,1.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,4,1.0,3.0,5.0,4,2.0,5.0,5,3.0,5.0,3.0,2,3.0,3.0,2,2.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1,1,,,1.0,6,1.0,4,3,5,7.0,2.0
10/7/16,343,431,1,33,34,2,3,4,1,2.0,6.0,8.0,3,4,2,4,4,7.0,4.0,24.0,1.0,,3.0,,,,,,,,,,,,,7.0,2,4,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4,2.0,2.0,5.0,4,4.0,2.0,2,4.0,3.0,1.0,1,1.0,1.0,2,2.0,7.0,6.0,6.0,6.0,2.0,1.0,2.0,4.0,6.0,3.0,1,1,,,1.0,6,1.0,7,4,5,2.0,2.0
10/7/16,344,871,1,49,19,2,1,6,1,1.0,3.0,4.0,5,1,5,5,1,6.0,4.0,9.0,1.0,,2.0,,,,,,,,,,,,,6.0,4,4,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2,2.0,2.0,4.0,5,4.0,5.0,4,3.0,3.0,1.0,1,1.0,1.0,2,3.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,3.0,7.0,6.0,2,2,,,1.0,4,2.0,4,6,6,5.0,3.0
10/7/16,345,544,1,46,39,2,2,4,1,1.0,,,3,2,4,5,2,4.0,5.0,18.0,1.0,,2.0,,,,,,,,,,,,,6.0,3,2,3.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,1,2.0,1.0,2.0,3,3.0,5.0,3,3.0,4.0,1.0,3,1.0,2.0,3,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1,1,,,1.0,1,5.0,3,3,4,6.0,3.0
10/7/16,346,385,1,36,44,2,1,3,1,12.0,2.0,5.0,2,4,3,4,3,3.0,3.0,8.0,1.0,,3.0,,,,,,,,,,,1.0,6.0,4.0,2,3,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1,2.0,1.0,4.0,3,3.0,5.0,4,3.0,3.0,1.0,2,2.0,3.0,3,4.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,3.0,3.0,4.0,1,1,,,1.0,1,4.0,4,4,5,5.0,3.0
10/7/16,347,312,1,26,22,2,1,10,1,12.0,2.0,7.0,2,3,3,5,3,6.0,3.0,10.0,2.0,3.0,1.0,,,,,,,,,,,,6.0,2.0,3,3,3.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,3,2.0,2.0,3.0,5,2.0,5.0,1,2.0,1.0,1.0,1,2.0,2.0,3,2.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,6.0,2.0,1,1,,,1.0,6,2.0,7,1,3,4.0,1.0
10/7/16,348,385,1,30,22,3,1,0,1,7.0,,,5,4,2,5,2,4.0,3.0,8.0,1.0,,3.0,,,,,,,,,,,,,8.0,3,3,4.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3,3.0,3.0,4.0,3,3.0,5.0,3,4.0,4.0,2.0,2,2.0,3.0,3,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1,1,,,2.0,6,1.0,4,4,5,,2.0
10/7/16,349,434,1,33,33,1,3,6,1,13.0,5.0,9.0,2,4,2,2,4,3.0,4.0,,2.0,5.0,1.0,1.0,1.0,6.0,1.0,3.0,25.0,,,,,1.0,6.0,2.0,2,4,3.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,1,1.0,1.0,3.0,4,2.0,5.0,4,4.0,1.0,1.0,3,1.0,1.0,1,2.0,6.0,6.0,7.0,7.0,2.0,3.0,4.0,2.0,3.0,3.0,2,2,,,2.0,2,2.0,5,2,5,5.0,2.0
10/7/16,350,310,1,25,44,2,2,6,4,12.0,5.0,7.0,2,4,3,5,3,1.0,2.0,9.99,1.0,,3.0,,,,,,,,,,,1.0,3.0,4.0,1,2,3.0,3.0,1.0,5.0,3.0,4.0,4.0,1.0,1,1.0,1.0,3.0,4,3.0,2.0,2,4.0,3.0,2.0,2,3.0,2.0,3,3.0,2.0,6.0,5.0,7.0,3.0,2.0,2.0,1.0,6.0,4.0,2,2,,,1.0,1,2.0,4,4,5,6.0,3.0
10/7/16,351,629,1,53,48,2,2,3,1,1.0,3.0,4.0,3,2,3,4,1,1.0,3.0,6.5,2.0,7.0,1.0,,,,,,,,,1.0,6.0,2.0,7.0,5.0,3,2,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1,2.0,2.0,2.0,5,1.0,5.0,1,2.0,2.0,1.0,1,1.0,2.0,1,1.0,6.0,7.0,7.0,7.0,2.0,1.0,1.0,3.0,3.0,1.0,2,2,,3.0,1.0,1,2.0,5,4,6,5.0,3.0
10/7/16,352,447,1,30,19,2,2,6,1,8.0,,,4,5,2,4,3,6.0,3.0,,2.0,2.0,2.0,1.0,1.0,7.0,1.0,5.0,9.99,,,,,,,8.0,2,2,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1,1.0,1.0,3.0,4,2.0,4.0,2,2.0,2.0,1.0,1,3.0,2.0,2,2.0,2.0,6.0,6.0,6.0,3.0,3.0,2.0,3.0,2.0,3.0,2,2,,,1.0,1,5.0,2,4,5,5.0,1.0
10/7/16,353,530,1,45,10,2,2,3,3,1.0,13.0,4.0,2,3,2,4,3,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,12.0,,,,,6.0,2.0,5.0,3,2,2.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,3,2.0,2.0,4.0,4,2.0,5.0,2,4.0,2.0,1.0,1,1.0,4.0,2,3.0,3.0,6.0,5.0,6.0,2.0,2.0,2.0,3.0,4.0,3.0,1,1,,,1.0,1,2.0,4,3,5,2.0,2.0
10/7/16,354,1657,1,21,33,2,3,0,1,1.0,13.0,4.0,3,2,4,5,4,6.0,3.0,,2.0,4.0,1.0,1.0,1.0,6.0,1.0,6.0,12.0,,,,,,6.0,2.0,4,1,4.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,2,1.0,1.0,4.0,5,3.0,5.0,5,3.0,3.0,4.0,3,1.0,1.0,1,1.0,3.0,6.0,6.0,6.0,1.0,1.0,2.0,3.0,4.0,1.0,2,2,,,1.0,6,2.0,4,2,3,7.0,2.0
10/7/16,355,457,1,34,43,3,2,3,5,1.0,,,2,3,4,5,2,2.0,3.0,,2.0,10.99,1.0,1.0,1.0,4.0,1.0,6.0,8.99,,,,,,,3.0,3,2,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2,2.0,2.0,2.0,4,2.0,4.0,2,2.0,2.0,1.0,2,1.0,2.0,1,1.0,4.0,3.0,6.0,6.0,1.0,1.0,2.0,1.0,6.0,1.0,2,2,,,1.0,2,4.0,3,2,5,4.0,3.0
10/7/16,356,490,1,24,43,2,1,3,1,4.0,5.0,7.0,1,5,4,5,4,3.0,1.0,8.0,2.0,1.0,2.0,,,,,,,,,,1.0,6.0,2.0,4.0,2,3,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,4,1.0,2.0,4.0,3,3.0,5.0,5,3.0,3.0,1.0,2,2.0,3.0,3,3.0,7.0,6.0,5.0,4.0,5.0,1.0,3.0,1.0,2.0,2.0,1,1,,,1.0,6,2.0,3,3,3,6.0,3.0
10/7/16,357,460,1,26,39,2,3,4,1,11.0,13.0,2.0,3,2,3,2,3,4.0,3.0,,2.0,52.0,2.0,1.0,1.0,8.0,1.0,7.0,45.7,,,,,,6.0,4.0,2,2,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2,1.0,2.0,1.0,3,2.0,3.0,4,3.0,2.0,2.0,3,2.0,3.0,3,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2,2,,,4.0,1,4.0,4,2,6,5.0,2.0
10/7/16,358,351,1,32,6,3,2,3,1,2.0,5.0,7.0,2,4,3,5,4,1.0,3.0,14.0,1.0,,3.0,,,,,,,,,,,1.0,4.0,5.0,3,2,2.0,3.0,4.0,5.0,1.0,4.0,3.0,2.0,1,2.0,3.0,4.0,3,3.0,1.0,1,2.0,2.0,1.0,1,1.0,3.0,5,4.0,7.0,6.0,7.0,7.0,3.0,2.0,1.0,2.0,3.0,3.0,1,1,5.0,4.0,1.0,1,3.0,5,2,5,8.0,2.0
10/7/16,359,619,1,26,14,1,1,16,1,5.0,,,3,2,2,4,3,6.0,2.0,9.99,1.0,,4.0,,,,,,,,,,,,,6.0,2,2,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1,1.0,2.0,2.0,2,3.0,5.0,4,4.0,4.0,1.0,1,1.0,2.0,3,3.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,3.0,6.0,3.0,1,1,,,1.0,2,,4,3,3,2.0,3.0
10/7/16,360,326,1,29,6,2,2,3,1,10.0,,,2,2,2,5,5,4.0,4.0,,1.0,,2.0,1.0,1.0,5.0,1.0,5.0,30.0,,,,,,,3.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,5,2.0,3.0,3,3.0,3.0,2.0,2,2.0,2.0,2,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,2,,,2.0,1,3.0,2,1,5,5.0,3.0
10/7/16,361,1142,1,30,33,1,2,7,1,12.0,5.0,7.0,2,3,3,5,4,7.0,5.0,,1.0,,3.0,1.0,1.0,4.0,1.0,7.0,40.0,,,,,1.0,6.0,3.0,2,3,3.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,3,2.0,2.0,5.0,4,3.0,5.0,3,4.0,3.0,1.0,1,1.0,2.0,3,2.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0,3.0,5.0,2.0,1,1,,,1.0,6,1.0,4,3,2,3.0,2.0
10/7/16,362,392,1,46,4,2,1,8,1,1.0,13.0,4.0,3,2,2,5,2,4.0,3.0,,1.0,,3.0,1.0,1.0,3.0,1.0,1.0,8.99,,,,,,4.0,5.0,3,1,5.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,1,1.0,1.0,3.0,2,5.0,5.0,3,4.0,3.0,1.0,1,1.0,2.0,3,3.0,1.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2,2,,,1.0,4,2.0,4,3,3,6.0,3.0
10/7/16,363,284,1,23,11,3,2,2,3,10.0,,,3,3,2,5,2,6.0,4.0,,2.0,3.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,,,,,,,8.0,4,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,5,2.0,3.0,2,2.0,2.0,1.0,1,1.0,1.0,1,3.0,5.0,3.0,3.0,2.0,2.0,,4.0,2.0,2.0,3.0,1,1,,,1.0,6,1.0,1,4,4,1.0,
10/7/16,364,432,1,43,39,2,1,6,1,1.0,4.0,5.0,3,2,4,5,1,2.0,5.0,18.0,2.0,2.0,3.0,,,,,,,,,,,,,8.0,3,4,4.0,3.0,3.0,5.0,4.0,5.0,2.0,2.0,1,1.0,1.0,3.0,3,3.0,5.0,3,3.0,3.0,2.0,1,3.0,3.0,3,2.0,2.0,6.0,,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2,2,,,1.0,6,2.0,2,5,5,5.0,
10/7/16,365,566,1,26,34,3,3,1,1,4.0,,,3,2,4,5,1,1.0,1.0,4.0,1.0,,3.0,,,,,,,,,,,,,8.0,5,1,3.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,3,2.0,3.0,5.0,4,3.0,4.0,5,3.0,3.0,3.0,3,3.0,3.0,1,1.0,4.0,7.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,1,1,,,3.0,6,3.0,3,1,3,3.0,2.0
10/7/16,366,1018,1,31,36,2,2,8,1,1.0,,,3,2,3,5,2,4.0,4.0,9.99,2.0,11.0,1.0,,,,,,,,,,,6.0,3.0,5.0,2,1,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2,2.0,2.0,3.0,3,2.0,5.0,3,3.0,2.0,1.0,2,1.0,2.0,3,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,1,1,,,2.0,1,1.0,3,2,4,5.0,3.0
10/7/16,367,824,1,49,36,1,2,24,3,3.0,,,4,2,4,5,1,4.0,1.0,2.0,2.0,0.2,3.0,,,,,,,,,,1.0,6.0,3.0,5.0,3,3,4.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,5,3.0,2.0,4.0,4,3.0,5.0,5,3.0,3.0,1.0,3,5.0,3.0,3,2.0,6.0,7.0,6.0,5.0,2.0,1.0,1.0,6.0,4.0,1.0,1,1,,,1.0,6,1.0,4,1,2,1.0,2.0
10/7/16,368,478,1,40,39,3,1,2,5,10.0,2.0,9.0,1,3,5,5,3,4.0,3.0,,2.0,10.99,2.0,1.0,1.0,6.0,1.0,7.0,8.99,,,,,,,6.0,3,2,1.0,3.0,4.0,2.0,,4.0,4.0,3.0,2,1.0,1.0,4.0,3,3.0,3.0,4,5.0,3.0,1.0,2,4.0,3.0,2,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,1,1,,,4.0,1,4.0,5,4,5,4.0,2.0
10/7/16,369,524,1,30,5,2,2,10,5,1.0,,,2,3,4,5,2,6.0,4.0,,2.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,20.0,,,,,,,4.0,2,2,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1,2.0,3.0,3.0,4,3.0,4.0,4,3.0,3.0,2.0,3,3.0,3.0,3,2.0,4.0,6.0,5.0,4.0,3.0,2.0,7.0,4.0,7.0,2.0,1,1,,,1.0,1,3.0,4,4,5,5.0,1.0
10/7/16,370,547,1,38,6,3,1,1,1,6.0,,,3,4,3,5,2,3.0,4.0,,1.0,,3.0,1.0,1.0,4.0,1.0,6.0,17.0,,,,,,,5.0,4,4,4.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,2,3.0,4.0,5.0,2,4.0,4.0,4,3.0,5.0,5.0,5,4.0,3.0,4,7.0,2.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,2,2,,,4.0,6,2.0,7,4,5,4.0,2.0
10/7/16,371,443,1,35,47,2,3,4,1,10.0,6.0,9.0,3,4,3,4,3,4.0,3.0,8.0,2.0,10.0,2.0,,,,,,,,,,,,,5.0,2,2,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2,2.0,2.0,3.0,4,3.0,3.0,3,3.0,4.0,2.0,2,4.0,3.0,3,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2,2,,,3.0,1,4.0,3,3,5,4.0,2.0
10/7/16,372,361,1,33,6,1,2,5,3,1.0,12.0,9.0,3,4,2,5,2,1.0,3.0,,2.0,3.0,2.0,1.0,1.0,5.0,1.0,7.0,6.0,,,,,,,8.0,2,1,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3,1.0,1.0,4.0,4,3.0,4.0,1,2.0,1.0,1.0,2,1.0,1.0,2,2.0,5.0,6.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,,,4.0,1,3.0,3,8,6,7.0,2.0
10/7/16,373,212,1,33,39,2,1,4,3,1.0,,,2,3,3,5,3,6.0,4.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,10.0,,,,,,1.0,4.0,4,1,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,2,1.0,1.0,4.0,2,4.0,5.0,3,3.0,3.0,3.0,1,1.0,2.0,1,1.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2,2,,,1.0,4,2.0,6,2,6,6.0,3.0
10/7/16,374,2122,1,30,19,2,1,1,1,2.0,6.0,8.0,4,3,4,2,1,4.0,2.0,,2.0,5.0,2.0,1.0,1.0,6.0,1.0,6.0,5.0,,,,,,,6.0,2,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,2.0,3,2.0,5.0,3,2.0,2.0,3.0,3,2.0,3.0,1,2.0,6.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,1,1,,,2.0,6,4.0,1,2,2,1.0,2.0
10/7/16,375,449,1,31,24,2,1,10,1,5.0,,,2,4,3,5,3,5.0,3.0,,2.0,3.5,2.0,1.0,1.0,5.0,1.0,3.0,8.5,,,,,,,4.0,3,1,3.0,3.0,1.0,5.0,2.0,3.0,5.0,2.0,2,3.0,4.0,3.0,4,2.0,2.0,1,2.0,2.0,1.0,2,1.0,3.0,2,3.0,3.0,6.0,4.0,6.0,1.0,1.0,1.0,2.0,3.0,5.0,1,1,,,1.0,6,1.0,7,2,5,5.0,2.0
10/7/16,376,370,1,43,19,1,1,4,1,1.0,,,4,1,4,5,2,4.0,3.0,,2.0,8.0,2.0,1.0,1.0,5.0,1.0,4.0,6.0,,,,,,,1.0,2,1,4.0,4.0,2.0,1.0,3.0,5.0,3.0,2.0,3,1.0,1.0,4.0,1,3.0,5.0,5,5.0,4.0,2.0,5,5.0,2.0,3,3.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,1,1,,,2.0,1,5.0,2,4,2,4.0,3.0
10/7/16,377,351,1,31,39,2,1,10,1,1.0,4.0,,3,2,2,5,2,4.0,3.0,9.0,1.0,,1.0,,,,,,,,,,,,,6.0,3,5,3.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,1,1.0,4.0,4.0,3,2.0,5.0,3,4.0,1.0,1.0,1,1.0,1.0,2,1.0,1.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,2,2,,,1.0,1,4.0,1,6,5,4.0,3.0
10/7/16,378,424,1,26,15,2,1,15,1,1.0,3.0,5.0,2,2,4,5,3,6.0,3.0,,1.0,,2.0,1.0,2.0,,2.0,,10.0,,,,,,1.0,5.0,2,3,4.0,5.0,2.0,5.0,3.0,4.0,4.0,2.0,1,1.0,2.0,5.0,1,4.0,5.0,5,3.0,4.0,1.0,2,3.0,3.0,3,3.0,3.0,5.0,6.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,1,1,,,1.0,6,4.0,3,4,2,3.0,1.0
